year,city,product_type,farmer_number,total_area,amount
2017,MUGLA,FASULYE,,,0
2017,MUGLA,FIG,,,4
2017,MUGLA,HAVUC,,,0
2017,MUGLA,HIYAR,,,3
2017,MUGLA,HUNNAP,,,0
2017,MUGLA,ISPANAK,,,0
2017,MUGLA,INCIR,,,1
2017,MUGLA,KABAK,,,1
2014,SAMSUN,SEMIZ OTU,,,0
2017,MUGLA,KARPUZ,,,0
2017,MUGLA,KAVUN,,,1
2017,MUGLA,KAYISI,,,1
2017,MUGLA,KECIBOYNUZU(HARNUP),,,0
2017,MUGLA,KEKIK,,,0
2017,MUGLA,KEREVIZ,,,0
2017,MUGLA,KIRAZ,,,0
2017,MUGLA,LAHANA,,,1
2014,YALOVA,SEMIZ OTU,,,4
2017,MUGLA,LIMON,,,157
2017,MUGLA,LIMON GRASS,,,0
2017,MUGLA,MANDALINA,,,274
2017,MUGLA,MANTAR (ISTIRIDYE),,,0
2017,MUGLA,MARUL,,,0
2014,ZONGULDAK,SEMIZ OTU,,,3
2015,ANKARA,SEMIZ OTU,,,2
2017,MUGLA,MISIR,,,15
2017,MUGLA,NANE,,,0
2017,MUGLA,NAR,,,194
2017,MUGLA,ORMAN EMVALI URUN,,,0
2017,MUGLA,PANCAR,,,0
2017,MUGLA,PATATES,,,2
2017,MUGLA,PATLICAN,,,2
2017,MUGLA,PIRASA,,,0
2017,MUGLA,PORTAKAL,,,303
2017,MUGLA,REYHAN,,,0
2015,BALIKESIR,SEMIZ OTU,,,0
2017,MUGLA,SOGAN,,,2
2015,BURSA,SEMIZ OTU,,,0
2017,MUGLA,SUSAM,,,52
2017,MUGLA,SEFTALI,,,0
2017,MUGLA,TRABZON HURMASI,,,0
2017,MUGLA,TURP,,,0
2017,MUGLA,UZUM,,,9
2015,CANAKKALE,SEMIZ OTU,,,0
2017,MUGLA,YABANMERSINI,,,0
2015,ESKISEHIR,SEMIZ OTU,,,1
2017,MUGLA,YERFISTIGI,,,0
2017,MUGLA,YONCA,,,1
2017,MUGLA,YULAF,,,1
2017,MUGLA,ZEYTIN,,,9816
2017,MUS,ARMUT,,,27
2017,MUS,ARPA,,,3018
2017,MUS,ASPIR,,,80
2017,MUS,BIBER,,,1
2017,MUS,BUGDAY,,,37728
2017,RIZE,CEVIZ,,,7
2017,MUS,CAYIR OTU,,,1101
2017,MUS,CILEK,,,6
2017,MUS,DOMATES,,,36
2017,MUS,ELMA,,,121
2017,MUS,FASULYE,,,12
2017,MUS,FIG,,,861
2017,MUS,KARPUZ,,,64
2017,MUS,KAVUN,,,64
2017,MUS,KAYISI,,,8
2017,MUS,KORUNGA,,,3090
2017,MUS,LAHANA,,,15
2017,MUS,MERCIMEK,,,984
2015,ISTANBUL,SEMIZ OTU,,,4
2015,IZMIR,SEMIZ OTU,,,0
2017,MUS,NOHUT,,,1545
2015,KASTAMONU,SEMIZ OTU,,,0
2017,MUS,PATLICAN,,,1
2017,MUS,UZUM,,,84
2017,MUS,VISNE,,,1
2017,MUS,YONCA,,,9326
2017,MUS,YULAF,,,3
2017,NEVSEHIR,ARMUT,,,39
2017,NEVSEHIR,ARPA,,,2
2017,NEVSEHIR,AYVA,,,1
2017,NEVSEHIR,BADEM,,,1
2015,KIRKLARELI,SEMIZ OTU,,,1
2017,NEVSEHIR,BEZELYE,,,0
2017,NEVSEHIR,BIBER,,,4
2017,NEVSEHIR,BORULCE,,,4
2017,NEVSEHIR,BUGDAY,,,2
2017,SAKARYA,CEVIZ,,,2
2017,NEVSEHIR,CILEK,,,7
2015,KOCAELI,SEMIZ OTU,,,0
2017,NEVSEHIR,DOMATES,,,19
2017,NEVSEHIR,DUT,,,0
2017,NEVSEHIR,ELMA,,,39
2017,NEVSEHIR,ERIK,,,3
2017,NEVSEHIR,FASULYE,,,6
2015,KONYA,SEMIZ OTU,,,0
2017,NEVSEHIR,GILABURU (VIBURNUM OPULUS),,,0
2017,NEVSEHIR,HAVUC,,,1
2017,NEVSEHIR,HIYAR,,,1
2017,NEVSEHIR,IHLAMUR,,,0
2017,NEVSEHIR,IGDE,,,0
2017,NEVSEHIR,KABAK,,,14
2015,MALATYA,SEMIZ OTU,,,0
2017,NEVSEHIR,KAVAKLIK,,,1
2017,NEVSEHIR,KAYISI,,,8
2017,NEVSEHIR,KEKIK,,,1
2017,NEVSEHIR,KIMYON,,,0
2017,NEVSEHIR,KIRAZ,,,14
2017,NEVSEHIR,KISNIS,,,1
2017,NEVSEHIR,KUSBURNU,,,0
2017,NEVSEHIR,LAHANA,,,5
2015,MANISA,SEMIZ OTU,,,0
2017,NEVSEHIR,MISIR,,,10
2017,NEVSEHIR,NANE,,,0
2017,NEVSEHIR,NEKTARIN,,,0
2017,NEVSEHIR,NOHUT,,,2
2017,NEVSEHIR,PATATES,,,7
2017,NEVSEHIR,PATLICAN,,,1
2015,MUGLA,SEMIZ OTU,,,0
2017,NEVSEHIR,SOGAN,,,12
2017,NEVSEHIR,SEFTALI,,,0
2017,NEVSEHIR,UZUM,,,10
2017,NEVSEHIR,YERELMASI,,,2
2017,NIGDE,ALIC(DOGADAN TOPLAMA),,,83930
2017,NIGDE,ARMUT,,,702
2017,NIGDE,ARPA,,,21
2017,NIGDE,BIBER,,,0
2017,NIGDE,BUGDAY,,,520
2017,SAMSUN,CEVIZ,,,70
2017,NIGDE,CAVDAR,,,18
2017,NIGDE,ELMA,,,39637
2017,NIGDE,ELMA(DOGADAN TOPLAMA),,,10000
2017,NIGDE,FASULYE,,,44
2017,NIGDE,FIG,,,3
2017,NIGDE,KAYISI,,,321
2017,NIGDE,KIRAZ,,,147
2017,NIGDE,KORUNGA,,,0
2015,NEVSEHIR,SEMIZ OTU,,,0
2017,NIGDE,NOHUT,,,251
2017,NIGDE,PATATES,,,400
2015,SAKARYA,SEMIZ OTU,,,0
2017,NIGDE,SEFTALI,,,4
2017,NIGDE,TRITIKALE,,,6
2017,NIGDE,UZUM,,,74
2017,NIGDE,VISNE,,,34
2017,NIGDE,YONCA,,,7
2017,NIGDE,YULAF,,,23
2017,ORDU,ARMUT,,,0
2017,ORDU,BUGDAY,,,2
2017,SIVAS,CEVIZ,,,0
2017,ORDU,DUT,,,0
2017,ORDU,ELMA,,,2
2017,ORDU,ERIK,,,0
2017,ORDU,FASULYE,,,2
2017,ORDU,FINDIK,,,2610
2017,ORDU,IHLAMUR,,,0
2017,ORDU,INCIR,,,1
2017,ORDU,KARAYEMIS,,,0
2017,ORDU,MISIR,,,10
2017,ORDU,PATATES,,,5
2017,ORDU,TRABZON HURMASI,,,0
2017,ORDU,UZUM,,,0
2017,RIZE,ARMUT,,,1
2017,SANLIURFA,CEVIZ,,,15
2017,RIZE,CAY,,,18474
2017,RIZE,CAYIR OTU,,,1
2017,RIZE,DUT,,,2
2017,RIZE,ELMA,,,2
2017,RIZE,FINDIK,,,909
2017,RIZE,INCIR,,,0
2017,RIZE,KARAYEMIS,,,1
2017,RIZE,KIRAZ,,,0
2017,RIZE,KIVI,,,571
2017,RIZE,LIMON,,,0
2017,RIZE,MANDALINA,,,4
2015,YALOVA,SEMIZ OTU,,,31
2017,RIZE,MISIR,,,4
2017,RIZE,PORTAKAL,,,1
2017,RIZE,SEFTALI,,,0
2017,RIZE,TRABZON HURMASI,,,3
2017,RIZE,UZUM,,,4
2017,RIZE,YABANMERSINI,,,7
2017,SAKARYA,ALTIN CILEK,,,0
2017,SAKARYA,ARMUT,,,0
2017,SAKARYA,AYVA,,,2
2017,SAKARYA,BADEM,,,0
2017,SAKARYA,BAKLA,,,2
2017,SAKARYA,BAMYA,,,1
2015,ZONGULDAK,SEMIZ OTU,,,0
2017,SAKARYA,BEZELYE,,,1
2017,SAKARYA,BIBER,,,4
2017,SAKARYA,BORULCE,,,1
2017,SAKARYA,BROKOLI,,,1
2017,SAKARYA,BUGDAY,,,5
2017,TEKIRDAG,CEVIZ,,,14
2017,AFYONKARAHISAR,SEMIZ OTU,,,0
2017,SAKARYA,DOMATES,,,5
2017,SAKARYA,DUT,,,0
2017,SAKARYA,ELMA,,,2
2017,SAKARYA,ENGINAR,,,0
2017,SAKARYA,ERIK,,,6
2017,SAKARYA,FASULYE,,,3
2017,SAKARYA,FINDIK,,,356
2017,SAKARYA,HARDAL OTU,,,0
2017,SAKARYA,HAVUC,,,3
2017,SAKARYA,HUNNAP,,,0
2017,SAKARYA,IHLAMUR,,,0
2017,SAKARYA,ISPANAK,,,1
2017,SAKARYA,IGDE,,,0
2017,SAKARYA,INCIR,,,1
2017,SAKARYA,KABAK,,,0
2017,SAKARYA,KARABUGDAY,,,0
2017,ANKARA,SEMIZ OTU,,,3
2017,SAKARYA,KARPUZ,,,2
2017,SAKARYA,KAYISI,,,0
2017,SAKARYA,KEREVIZ,,,1
2017,SAKARYA,KIZILCIK,,,1
2017,SAKARYA,KIRAZ,,,1
2017,SAKARYA,KISNIS,,,0
2017,SAKARYA,KIVI,,,24
2017,SAKARYA,LAHANA,,,3
2017,AYDIN,SEMIZ OTU,,,0
2017,SAKARYA,MISIR,,,8
2017,SAKARYA,MUSMULA,,,0
2017,SAKARYA,NANE,,,0
2017,SAKARYA,NAR,,,0
2017,SAKARYA,NOHUT,,,1
2017,BURSA,SEMIZ OTU,,,0
2017,SAKARYA,PATATES,,,9
2017,SAKARYA,PATLICAN,,,2
2017,SAKARYA,PAZI,,,1
2017,SAKARYA,PIRASA,,,2
2017,SAKARYA,REYHAN,,,0
2017,SAKARYA,REZENE,,,0
2017,SAKARYA,ROKA,,,0
2017,CANAKKALE,SEMIZ OTU,,,1
2017,ESKISEHIR,SEMIZ OTU,,,1
2017,SAKARYA,SOGAN,,,2
2017,SAKARYA,SEFTALI,,,0
2017,SAKARYA,TERE,,,0
2017,SAKARYA,TRABZON HURMASI,,,0
2017,SAKARYA,VISNE,,,1
2017,SAKARYA,YERELMASI,,,0
2017,SAKARYA,YONCA,,,16
2017,SAMSUN,ARMUT,,,7
2017,SAMSUN,AYVA,,,2
2017,SAMSUN,BAMYA,,,1
2017,SAMSUN,BEZELYE (YEM),,,18
2017,SAMSUN,BIBER,,,4
2017,SAMSUN,BROKOLI,,,1
2017,SAMSUN,BUGDAY,,,42
2017,TOKAT,CEVIZ,,,115
2017,SAMSUN,CAYIR OTU,,,98
2017,SAMSUN,CELTIK,,,2335
2017,SAMSUN,CILEK,,,15
2017,SAMSUN,DOMATES,,,6
2017,SAMSUN,DUT,,,0
2017,SAMSUN,ELMA,,,24
2017,SAMSUN,ENGINAR,,,0
2017,SAMSUN,ERIK,,,1
2017,SAMSUN,FASULYE,,,26
2017,SAMSUN,FINDIK,,,4443
2017,SAMSUN,FIG,,,7
2017,SAMSUN,HAVUC,,,0
2017,SAMSUN,HIYAR,,,1
2017,SAMSUN,ISPANAK,,,5
2017,SAMSUN,INCIR,,,0
2017,ISTANBUL,SEMIZ OTU,,,2
2017,SAMSUN,KARPUZ,,,319
2017,SAMSUN,KAVAKLIK,,,1
2017,SAMSUN,KESTANE,,,4
2017,SAMSUN,KIZILCIK,,,0
2017,SAMSUN,KIRAZ,,,11
2017,SAMSUN,KIVI,,,11
2017,SAMSUN,KOLZA,,,596
2017,SAMSUN,KORUNGA,,,5
2017,SAMSUN,LAHANA,,,4
2017,SAMSUN,MARUL,,,1
2017,IZMIR,SEMIZ OTU,,,1
2017,SAMSUN,MISIR,,,1865
2017,SAMSUN,MUSMULA,,,0
2017,SAMSUN,NOHUT,,,1
2017,SAMSUN,ORMAN EMVALI URUN,,,0
2017,SAMSUN,PATATES,,,8
2017,SAMSUN,PATLICAN,,,1
2017,SAMSUN,PIRASA,,,2
2017,SAMSUN,ROKA,,,0
2017,KASTAMONU,SEMIZ OTU,,,0
2017,SAMSUN,SOGAN,,,4
2017,SAMSUN,SOYA,,,505
2017,SAMSUN,TERE,,,0
2017,SAMSUN,TURP,,,1
2017,SAMSUN,UZUM,,,1
2017,SAMSUN,YONCA,,,943
2017,SAMSUN,YULAF,,,10
2017,SINOP,AHUDUDU(DOGADAN TOPLAMA),,,1000
2017,SINOP,AYVA(DOGADAN TOPLAMA),,,458
2017,KAYSERI,SEMIZ OTU,,,0
2017,SINOP,ELMA,,,0
2017,SINOP,HINT INCIRI(DOGADAN TOPLAMA),,,2
2017,KIRIKKALE,SEMIZ OTU,,,1
2017,SINOP,KARA UZUM(DOGADAN TOPLAMA),,,520
2017,KOCAELI,SEMIZ OTU,,,1
2017,KONYA,SEMIZ OTU,,,0
2017,MALATYA,SEMIZ OTU,,,0
2017,SINOP,NAR(DOGADAN TOPLAMA),,,60
2017,SINOP,YABAN MERSINI(DOGADAN TOPLAMA),,,176
2017,MANISA,SEMIZ OTU,,,0
2017,MERSIN,SEMIZ OTU,,,0
2017,NEVSEHIR,SEMIZ OTU,,,0
2017,SINOP,YABANI INCIR(DOGADAN TOPLAMA),,,950
2017,SIVAS,ARPA,,,2796
2017,SIVAS,ASPIR,,,109
2017,SIVAS,BEZELYE (YEM),,,15
2017,SIVAS,NADASTA OLAN,,,15
2017,SIVAS,BUGDAY,,,1769
2017,TUNCELI,CEVIZ,,,4
2017,SIVAS,CAVDAR,,,53
2017,SIVAS,CAYIR OTU,,,24
2017,SIVAS,CEMEN(BUY),,,2
2017,SAKARYA,SEMIZ OTU,,,0
2017,SIVAS,ELMA,,,11
2017,SIVAS,FIG,,,45
2017,SIVAS,KAYISI,,,250
2017,SIVAS,KORUNGA,,,4632
2017,SIVAS,KUSBURNU,,,0
2017,SIVAS,MURDUMUK,,,63
2017,TOKAT,SEMIZ OTU,,,0
2017,SIVAS,NOHUT,,,1162
2017,SIVAS,TRITIKALE,,,15
2017,SIVAS,YONCA,,,871
2017,SIVAS,YULAF,,,156
2017,SANLIURFA,ANTEPFISTIGI,,,630
2017,SANLIURFA,ARPA,,,780
2017,SANLIURFA,ASPIR,,,8
2017,SANLIURFA,BADEM,,,179
2017,SANLIURFA,BIBER,,,2074
2017,SANLIURFA,BUGDAY,,,12562
2017,VAN,CEVIZ,,,252
2017,SANLIURFA,CELTIK,,,272
2017,SANLIURFA,ELMA,,,90
2017,SANLIURFA,KAVUN,,,0
2017,SANLIURFA,KIMYON,,,4
2017,SANLIURFA,LIMON GRASS,,,11
2017,SANLIURFA,MERCIMEK,,,6329
2017,SANLIURFA,MISIR,,,1969
2017,YALOVA,SEMIZ OTU,,,2
2017,SANLIURFA,NANE,,,11
2017,SANLIURFA,NAR,,,624
2017,SANLIURFA,NOHUT,,,217
2017,SANLIURFA,ORMAN EMVALI URUN,,,8
2017,SANLIURFA,PAMUK,,,15008
2017,SANLIURFA,SOYA,,,283
2017,SANLIURFA,TARHUN,,,3
2017,SANLIURFA,ZEYTIN,,,134
2017,TEKIRDAG,BADEM,,,28
2017,YALOVA,CEVIZ,,,2
2017,TEKIRDAG,UZUM,,,320
2017,TEKIRDAG,ZEYTIN,,,3
2017,TOKAT,ARMUT,,,11
2017,TOKAT,ARPA,,,28
2017,TOKAT,AYCICEGI,,,28
2017,TOKAT,BADEM,,,1
2017,TOKAT,BIBER,,,3
2017,TOKAT,BUGDAY,,,246
2017,YOZGAT,CEVIZ,,,0
2017,TOKAT,CAVDAR,,,6
2017,TOKAT,CAYIR OTU,,,10
2017,TOKAT,DOMATES,,,4
2017,TOKAT,ELMA,,,45
2017,TOKAT,ERIK,,,1
2017,TOKAT,FASULYE,,,107
2017,TOKAT,FINDIK,,,1
2017,TOKAT,FIG,,,295
2017,TOKAT,HASHAS,,,5
2017,TOKAT,KABAK,,,5
2017,TOKAT,KAVUN,,,1
2017,TOKAT,KAYISI,,,0
2017,TOKAT,KIRAZ,,,4
2017,TOKAT,KORUNGA,,,72
2017,TOKAT,KUSBURNU,,,0
2017,TOKAT,MERCIMEK,,,2
2017,TOKAT,MISIR,,,5
2017,TOKAT,MUSMULA,,,0
2017,TOKAT,NAR,,,0
2017,TOKAT,NOHUT,,,0
2017,TOKAT,PATATES,,,28
2017,ZONGULDAK,SEMIZ OTU,,,0
2017,TOKAT,SOGAN,,,36
2017,TOKAT,SEFTALI,,,0
2017,TOKAT,TRITIKALE,,,1
2017,TOKAT,TUTUN,,,16
2017,TOKAT,UZUM,,,81
2017,TOKAT,VISNE,,,1
2017,TOKAT,YONCA,,,494
2017,TOKAT,YULAF,,,41
2017,TRABZON,BOGURTLEN,,,1
2017,TRABZON,CAY,,,684
2017,TRABZON,CAYIR OTU,,,118
2017,TRABZON,FASULYE,,,0
2017,TRABZON,FINDIK,,,939
2017,TRABZON,KARAYEMIS,,,0
2017,TRABZON,KIVI,,,12
2017,ANKARA,SEMIZ OTU,,,1
2017,TRABZON,MISIR,,,4
2017,TRABZON,TRABZON HURMASI,,,1
2017,TRABZON,UZUM,,,2
2017,TRABZON,YABANMERSINI,,,0
2017,TUNCELI,ANTEPFISTIGI,,,0
2017,TUNCELI,ARMUT,,,7
2017,TUNCELI,ARPA,,,24
2017,TUNCELI,BADEM,,,1
2017,BALIKESIR,SEMIZ OTU,,,0
2017,TUNCELI,BEZELYE,,,1
2017,TUNCELI,BEZELYE (YEM),,,43
2017,TUNCELI,BUGDAY,,,41
2017,ZONGULDAK,CEVIZ,,,16
2017,TUNCELI,CAYIR OTU,,,156
2017,TUNCELI,DUT,,,242
2017,TUNCELI,ELMA,,,6
2017,TUNCELI,FASULYE,,,580
2017,TUNCELI,FIG,,,175
2017,TUNCELI,KIRAZ,,,1
2017,TUNCELI,KORUNGA,,,190
2017,BURSA,SEMIZ OTU,,,0
2017,TUNCELI,NOHUT,,,72
2017,TUNCELI,SOGAN,,,4
2017,TUNCELI,YONCA,,,1759
2017,USAK,ARPA,,,38
2017,USAK,BIBER,,,0
2017,USAK,BUGDAY,,,31
2017,USAK,DOMATES,,,1
2017,USAK,FIG,,,8
2017,USAK,KEKIK,,,51
2017,USAK,KIRAZ,,,24
2017,USAK,PATLICAN,,,0
2017,USAK,TUTUN,,,34
2017,USAK,UZUM,,,54
2017,VAN,ARMUT,,,30
2017,VAN,ARPA,,,5383
2017,VAN,BUGDAY,,,57271
2018,ADANA,CEVIZ,,,27
2017,VAN,CAYIR OTU,,,9273
2017,VAN,DOMATES,,,313
2017,VAN,ELMA,,,1687
2017,VAN,ERIK,,,7
2017,VAN,FASULYE,,,1
2017,VAN,FIG,,,41
2017,VAN,KABAK,,,19
2017,VAN,KAVAKLIK,,,0
2017,VAN,KAVUN,,,46
2017,VAN,KAYISI,,,76
2017,VAN,KORUNGA,,,22031
2017,VAN,LAHANA,,,139
2017,VAN,MERCIMEK,,,2
2017,CANAKKALE,SEMIZ OTU,,,1
2017,ESKISEHIR,SEMIZ OTU,,,2
2017,VAN,NOHUT,,,40
2017,VAN,UZUM,,,76
2017,VAN,YONCA,,,105010
2017,YALOVA,ADACAYI,,,0
2017,YALOVA,ARMUT,,,2
2017,YALOVA,AYVA,,,2
2017,YALOVA,BAKLA,,,2
2017,YALOVA,BAMYA,,,2
2017,YALOVA,BEZELYE,,,2
2017,YALOVA,BIBER,,,2
2017,YALOVA,BROKOLI,,,3
2018,ADIYAMAN,CEVIZ,,,146
2017,YALOVA,CILEK,,,2
2017,YALOVA,DOMATES,,,36
2017,YALOVA,DUT,,,0
2017,YALOVA,ELMA,,,3
2017,YALOVA,ERIK,,,3
2017,YALOVA,FASULYE,,,0
2017,YALOVA,FINDIK,,,1
2017,YALOVA,HIYAR,,,3
2017,YALOVA,HUNNAP,,,0
2017,YALOVA,ISPANAK,,,0
2017,YALOVA,INCIR,,,1
2017,YALOVA,KABAK,,,3
2017,ISTANBUL,SEMIZ OTU,,,5
2017,YALOVA,KARPUZ,,,1
2017,YALOVA,KAVUN,,,1
2017,YALOVA,KAYISI,,,0
2017,YALOVA,KEREVIZ,,,1
2017,YALOVA,KESTANE,,,1
2017,YALOVA,KIRAZ,,,1
2017,YALOVA,KIVI,,,1
2017,YALOVA,LAHANA,,,4
2017,YALOVA,MARUL,,,0
2017,YALOVA,NAR,,,1
2017,YALOVA,PATLICAN,,,1
2017,YALOVA,PIRASA,,,2
2017,IZMIR,SEMIZ OTU,,,1
2017,YALOVA,SOGAN,,,0
2017,YALOVA,SEFTALI,,,0
2017,YALOVA,TRABZON HURMASI,,,0
2017,YALOVA,UZUM,,,0
2017,YALOVA,VISNE,,,0
2017,KARABUK,SEMIZ OTU,,,0
2017,YALOVA,ZEYTIN,,,3
2017,YOZGAT,ARPA,,,51
2017,YOZGAT,ASPIR,,,1
2017,YOZGAT,AYCICEGI,,,13
2017,YOZGAT,BADEM,,,9
2017,YOZGAT,BUGDAY,,,47
2018,AFYONKARAHISAR,CEVIZ,,,6
2017,KAYSERI,SEMIZ OTU,,,0
2017,YOZGAT,FIG,,,26
2017,YOZGAT,KORUNGA,,,31
2017,YOZGAT,KUSBURNU,,,3
2017,YOZGAT,YONCA,,,88
2017,YOZGAT,YULAF,,,2
2017,ZONGULDAK,AHUDUDU,,,0
2017,ZONGULDAK,ARMUT,,,1
2017,ZONGULDAK,AYVA,,,0
2017,ZONGULDAK,BAKLA,,,1
2017,KIRIKKALE,SEMIZ OTU,,,0
2017,ZONGULDAK,BEZELYE,,,1
2017,ZONGULDAK,BIBER,,,3
2017,ZONGULDAK,BOGURTLEN,,,0
2017,ZONGULDAK,BROKOLI,,,0
2018,AKSARAY,CEVIZ,,,32
2017,ZONGULDAK,CILEK,,,2
2017,KOCAELI,SEMIZ OTU,,,1
2017,ZONGULDAK,DOMATES,,,6
2017,ZONGULDAK,DUT,,,0
2017,ZONGULDAK,ELMA,,,4
2017,ZONGULDAK,ENGINAR,,,0
2017,ZONGULDAK,ERIK,,,1
2017,ZONGULDAK,FASULYE,,,3
2017,ZONGULDAK,FINDIK,,,2713
2017,ZONGULDAK,HAVUC,,,1
2017,ZONGULDAK,HIYAR,,,2
2017,ZONGULDAK,HINDIBA,,,0
2017,ZONGULDAK,IHLAMUR,,,0
2017,ZONGULDAK,ISIRGAN OTU,,,0
2017,ZONGULDAK,ISPANAK,,,3
2017,ZONGULDAK,INCIR,,,0
2017,ZONGULDAK,KABAK,,,3
2017,KONYA,SEMIZ OTU,,,0
2017,ZONGULDAK,KARPUZ,,,5
2017,ZONGULDAK,KAVUN,,,0
2017,ZONGULDAK,KEREVIZ,,,3
2017,ZONGULDAK,KESTANE,,,1
2017,ZONGULDAK,KIZILCIK,,,0
2017,ZONGULDAK,KIRAZ,,,1
2017,ZONGULDAK,KISNIS,,,0
2017,ZONGULDAK,KIVI,,,2
2017,ZONGULDAK,KUZU KULAGI,,,0
2017,ZONGULDAK,LAHANA,,,4
2017,ZONGULDAK,MARUL,,,2
2017,MALATYA,SEMIZ OTU,,,0
2017,ZONGULDAK,MISIR,,,1
2017,ZONGULDAK,MUSMULA,,,0
2017,ZONGULDAK,NANE,,,0
2017,ZONGULDAK,NAR,,,1
2017,ZONGULDAK,PANCAR,,,0
2017,ZONGULDAK,PATATES,,,2
2017,ZONGULDAK,PATLICAN,,,2
2017,ZONGULDAK,PAZI,,,1
2017,ZONGULDAK,PIRASA,,,3
2017,ZONGULDAK,REYHAN,,,0
2017,ZONGULDAK,ROKA,,,1
2017,MANISA,SEMIZ OTU,,,3
2017,MERSIN,SEMIZ OTU,,,2
2017,ZONGULDAK,SOGAN,,,2
2017,ZONGULDAK,SALGAM,,,0
2017,ZONGULDAK,SEFTALI,,,0
2017,ZONGULDAK,TERE,,,0
2017,ZONGULDAK,TRABZON HURMASI,,,0
2017,ZONGULDAK,TURP,,,1
2017,ZONGULDAK,UZUM,,,0
2017,ZONGULDAK,VISNE,,,0
2017,ZONGULDAK,YERELMASI,,,0
2017,ZONGULDAK,YONCA,,,0
2018,ADANA,ADACAYI,,,0
2018,ADANA,ALIC(DOGADAN TOPLAMA),,,50
2018,ADANA,ALTINTOP,,,165
2018,ADANA,ARMUT(DOGADAN TOPLAMA),,,400
2018,ADANA,ARPA,,,3
2018,ADANA,AYCICEGI,,,58
2018,ADANA,AYVA,,,1
2018,ADANA,BADEM,,,475
2018,ADANA,BIBER,,,10
2017,SAKARYA,SEMIZ OTU,,,0
2018,ADANA,BUGDAY,,,132
2018,AMASYA,CEVIZ,,,165
2018,ADANA,CAVDAR,,,1
2018,ADANA,DEFNE,,,300
2018,ADANA,DOMATES,,,183
2018,ADANA,DUT,,,3
2018,ADANA,DUT(DOGADAN TOPLAMA),,,1800
2018,ADANA,ELMA,,,30
2018,ADANA,ELMA(DOGADAN TOPLAMA),,,2000
2018,ADANA,ERIK,,,94
2018,ADANA,FASULYE,,,1
2018,ADANA,INCIR,,,0
2018,ADANA,KARPUZ,,,730
2018,ADANA,KAYISI,,,130
2018,ADANA,KECIBOYNUZU(HARNUP),,,74
2017,YALOVA,SEMIZ OTU,,,0
2018,ADANA,KIRAZ,,,16
2018,ADANA,KOCAYEMIS(DOGADAN TOPLAMA),,,50
2018,ADANA,LIMON,,,360
2018,ADANA,MANDALINA,,,799
2018,ADANA,MISIR,,,320
2017,ZONGULDAK,SEMIZ OTU,,,1
2018,ADANA,NAR,,,8407
2018,ADANA,NAR(DOGADAN TOPLAMA),,,2500
2018,ADANA,NEKTARIN,,,44
2018,ADANA,NOHUT,,,1
2018,ADANA,PORTAKAL,,,227
2018,ADANA,SOGAN,,,67
2018,ADANA,SEFTALI,,,8
2018,ADANA,TRABZON HURMASI,,,13
2018,ADANA,UZUM,,,5
2018,AFYONKARAHISAR,SEMIZ OTU,,,0
2018,ADANA,VISNE(DOGADAN TOPLAMA),,,1000
2018,ADANA,YONCA,,,61
2018,ADANA,ZEYTIN,,,458
2018,ADIYAMAN,ALIC,,,0
2018,ADIYAMAN,ANTEPFISTIGI,,,3691
2018,ADIYAMAN,ARMUT,,,4
2018,ADIYAMAN,ARPA,,,159
2018,ADIYAMAN,BADEM,,,533
2018,ADIYAMAN,NADASTA OLAN,,,0
2018,ADIYAMAN,BUGDAY,,,171
2018,ANKARA,CEVIZ,,,47
2018,ADIYAMAN,DUT,,,149
2018,ADIYAMAN,ELMA,,,5
2018,ADIYAMAN,FIG,,,52
2018,ADIYAMAN,INCIR,,,1
2018,ADIYAMAN,KARPUZ,,,844
2018,ADIYAMAN,KIRAZ,,,8
2018,ADIYAMAN,MERCIMEK,,,69
2018,ADIYAMAN,MISIR,,,6
2018,ANKARA,SEMIZ OTU,,,6
2018,ADIYAMAN,NAR,,,7486
2018,ADIYAMAN,NOHUT,,,214
2018,ADIYAMAN,SUMAK,,,0
2018,ADIYAMAN,TRABZON HURMASI,,,10
2018,ADIYAMAN,UZUM,,,620
2018,BALIKESIR,SEMIZ OTU,,,1
2018,BURSA,SEMIZ OTU,,,2
2018,ADIYAMAN,YONCA,,,6
2018,ADIYAMAN,ZEYTIN,,,1104
2018,AFYONKARAHISAR,AHUDUDU,,,0
2018,AFYONKARAHISAR,ALABAS,,,0
2018,AFYONKARAHISAR,ALIC,,,0
2018,AFYONKARAHISAR,ANASON,,,176
2018,AFYONKARAHISAR,ARMUT,,,83
2018,AFYONKARAHISAR,ARPA,,,352
2018,AFYONKARAHISAR,ASPIR,,,9
2018,AFYONKARAHISAR,AYVA,,,24
2018,AFYONKARAHISAR,BADEM,,,31
2018,AFYONKARAHISAR,BAKLA,,,1
2018,CANAKKALE,SEMIZ OTU,,,1
2018,AFYONKARAHISAR,BAMYA,,,0
2018,ESKISEHIR,SEMIZ OTU,,,5
2018,AFYONKARAHISAR,BEZELYE,,,1
2018,AFYONKARAHISAR,BIBER,,,16
2018,AFYONKARAHISAR,BIBERIYE,,,40
2018,AFYONKARAHISAR,NADASTA OLAN,,,0
2018,AFYONKARAHISAR,BOGURTLEN,,,0
2018,AFYONKARAHISAR,BROKOLI,,,0
2018,AFYONKARAHISAR,BUGDAY,,,872
2018,ANTALYA,CEVIZ,,,3
